epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
29,1656.23,1.54681,1.47368,1.26658,0.20091,0.45455,0.23003,0.04381,2.63315,18.1972,2.19073,0.0008845,0.0008845,0.0008845
30,1713.04,1.40543,1.42902,1.24101,0.22326,0.31818,0.14285,0.02928,2.84775,13.2311,2.20631,0.000880375,0.000880375,0.000880375
31,1769.8,1.4537,1.40729,1.23725,0.28746,0.29545,0.2462,0.04305,2.97057,9.4819,2.38939,0.00087625,0.00087625,0.00087625
32,1826.19,1.45363,1.35175,1.22205,0.15952,0.40909,0.12288,0.02735,2.81325,10.2702,2.32557,0.000872125,0.000872125,0.000872125
33,1883.11,1.39733,1.38574,1.23756,0.08349,0.43182,0.08186,0.02737,2.2181,22.8489,1.80665,0.000868,0.000868,0.000868
34,1939.74,1.39821,1.29835,1.23092,0.13763,0.45455,0.16423,0.03634,2.32597,17.8392,1.90602,0.000863875,0.000863875,0.000863875
35,1997.12,1.55744,1.49133,1.23432,0.17811,0.45455,0.21091,0.04957,2.42864,17.7248,1.91713,0.00085975,0.00085975,0.00085975
36,2053.83,1.40525,1.36012,1.18724,0.19327,0.27273,0.16769,0.02477,2.87803,12.0695,2.24839,0.000855625,0.000855625,0.000855625
37,2110.64,1.48649,1.45109,1.21189,0.18022,0.58461,0.17435,0.03702,2.6919,15.0662,1.99633,0.0008515,0.0008515,0.0008515
38,2167.35,1.41042,1.35559,1.22078,0.05742,0.47727,0.07993,0.01923,2.69563,45.601,1.99916,0.000847375,0.000847375,0.000847375
39,2224.31,1.3577,1.33107,1.21548,0.1292,0.20455,0.07375,0.01379,3.11559,12.1861,2.35776,0.00084325,0.00084325,0.00084325
40,2280.67,1.26612,1.26051,1.07916,0.06985,0.54545,0.08409,0.0138,2.94031,57.2281,2.37939,0.000839125,0.000839125,0.000839125
41,2337.36,1.43088,1.41077,1.23139,0.18881,0.52273,0.34021,0.06814,2.67986,16.6327,2.12456,0.000835,0.000835,0.000835
42,2394.53,1.3743,1.34945,1.13181,0.17474,0.70455,0.32769,0.07265,2.50653,21.8624,1.94755,0.000830875,0.000830875,0.000830875
43,2451.32,1.43729,1.37003,1.18809,0.12277,0.54545,0.12207,0.02177,2.85852,31.5556,2.37538,0.00082675,0.00082675,0.00082675
44,2507.6,1.34614,1.30362,1.14865,0.05128,0.34091,0.05289,0.01003,2.72373,28.1203,2.14844,0.000822625,0.000822625,0.000822625
45,2564.27,1.40574,1.29986,1.1733,0.05631,0.54545,0.05619,0.01047,2.69843,52.9656,2.24584,0.0008185,0.0008185,0.0008185
46,2621.08,1.4516,1.31781,1.1817,0.13516,0.61364,0.16357,0.03207,2.88804,34.0172,2.28743,0.000814375,0.000814375,0.000814375
47,2677.75,1.39697,1.30208,1.14097,0.13769,0.61364,0.28045,0.04626,2.9173,34.0154,2.37366,0.00081025,0.00081025,0.00081025
48,2734.89,1.49907,1.42696,1.17402,0.0624,0.52273,0.08724,0.01188,3.08989,61.1794,2.95309,0.000806125,0.000806125,0.000806125
49,2791.62,1.36936,1.30738,1.1689,0.11603,0.61364,0.17759,0.02814,3.18421,35.5962,2.79124,0.000802,0.000802,0.000802
50,2848.4,1.39524,1.34284,1.16561,0.07536,0.68182,0.29409,0.06031,2.95671,58.952,2.6588,0.000797875,0.000797875,0.000797875
51,2904.75,1.26458,1.14446,1.06589,0.08066,0.61364,0.19402,0.03023,2.96758,43.5925,2.48495,0.00079375,0.00079375,0.00079375
52,2961.89,1.24694,1.23133,1.03674,0.04579,0.61364,0.05214,0.00842,3.06338,93.923,2.8595,0.000789625,0.000789625,0.000789625
53,3018.33,1.20464,1.2323,1.05689,0.03602,0.5,0.03428,0.00466,3.33588,118.252,3.30215,0.0007855,0.0007855,0.0007855
54,3075.2,1.35912,1.24392,1.10823,0.07396,0.54545,0.07782,0.01241,3.2119,55.7394,2.91709,0.000781375,0.000781375,0.000781375
55,3132.06,1.41078,1.29718,1.14457,0.05082,0.68182,0.09304,0.01654,2.92398,101.997,2.46351,0.00077725,0.00077725,0.00077725
56,3188.81,1.24527,1.19309,1.07126,0.05694,0.68182,0.13062,0.02543,2.58464,90.6885,2.06395,0.000773125,0.000773125,0.000773125
57,3245.02,1.25867,1.17722,1.07801,0.07821,0.68182,0.15857,0.02985,2.70742,61.0997,2.20377,0.000769,0.000769,0.000769
58,3301.87,1.40358,1.36427,1.14593,0.04759,0.56818,0.05587,0.01012,2.91128,118.534,2.62753,0.000764875,0.000764875,0.000764875
59,3358.68,1.32542,1.26937,1.11611,0.05283,0.56818,0.05654,0.01047,2.97713,93.955,2.79053,0.00076075,0.00076075,0.00076075
60,3415.54,1.41242,1.34374,1.13219,0.05133,0.40909,0.05736,0.01,3.12287,68.8331,2.77871,0.000756625,0.000756625,0.000756625
61,3472.46,1.24198,1.16226,1.06598,0.08828,0.59091,0.28088,0.05113,2.8869,39.0022,2.25321,0.0007525,0.0007525,0.0007525
62,3528.73,1.27518,1.1381,1.08924,0.03132,0.31818,0.01972,0.0046,3.47781,32.5769,3.37117,0.000748375,0.000748375,0.000748375
63,3585.14,1.30393,1.17808,1.09147,0.11419,0.65909,0.20784,0.04298,2.82687,48.519,2.15542,0.00074425,0.00074425,0.00074425
64,3641.47,1.28348,1.115,1.0823,0.04114,0.40909,0.04118,0.0069,2.93593,62.2356,2.39815,0.000740125,0.000740125,0.000740125
65,3698.22,1.37217,1.18127,1.09264,0.0508,0.63636,0.05777,0.01134,2.80924,83.5394,2.11947,0.000736,0.000736,0.000736
66,3755.02,1.32335,1.16333,1.07641,0.07323,0.63636,0.10801,0.02229,2.5742,68.3342,2.01115,0.000731875,0.000731875,0.000731875
67,3811.74,1.20399,1.06732,1.07098,0.09434,0.11364,0.07227,0.01547,2.66275,102.947,2.18314,0.00072775,0.00072775,0.00072775
68,3869.17,1.27347,1.17192,1.07487,0.04518,0.61364,0.04481,0.00962,2.80186,154.563,2.31677,0.000723625,0.000723625,0.000723625
69,3926.28,1.14935,1.09177,1.02338,0.04834,0.37523,0.04011,0.00724,3.24804,117.113,2.99823,0.0007195,0.0007195,0.0007195
70,3983.16,1.24286,1.05726,0.99063,0.09645,0.43182,0.06725,0.011,3.15252,199.659,3.11079,0.000715375,0.000715375,0.000715375
71,4040.67,1.26522,1.05865,1.03805,0.17699,0.45455,0.10358,0.01458,3.09159,149.74,3.05991,0.00071125,0.00071125,0.00071125
72,4098.13,1.19008,1.04123,1.01895,0.03974,0.13636,0.0182,0.00271,3.34654,238.17,3.7491,0.000707125,0.000707125,0.000707125
73,4155.82,1.17068,1.04682,1.0211,0.08427,0.34091,0.06587,0.00848,3.30694,238.993,3.77477,0.000703,0.000703,0.000703
74,4214.07,1.26223,1.14141,1.0421,0.03292,0.18182,0.01697,0.00283,3.47232,304.982,3.8374,0.000698875,0.000698875,0.000698875
75,4270.79,1.2004,1.06428,1.03371,0.12162,0.40909,0.09671,0.01493,3.19075,185.355,2.89941,0.00069475,0.00069475,0.00069475
76,4327.37,1.19842,1.03265,0.99072,0.05303,0.15909,0.04156,0.00561,3.33565,175.403,3.66911,0.000690625,0.000690625,0.000690625
77,4384.27,1.26767,1.0913,1.02162,0.02071,0.34091,0.05777,0.00717,3.4287,103.035,3.59014,0.0006865,0.0006865,0.0006865
78,4442.8,1.25607,1.17284,1.08063,0.09565,0.25,0.04855,0.00622,3.44316,161.602,4.0037,0.000682375,0.000682375,0.000682375
79,4500.07,1.21112,1.1003,1.03234,0.06569,0.40909,0.05053,0.00714,3.35154,311.217,3.98834,0.00067825,0.00067825,0.00067825
80,4556.81,1.20031,1.00547,0.99318,0.01463,0.18182,0.01074,0.0019,3.5407,179.893,4.7378,0.000674125,0.000674125,0.000674125
81,4613.58,1.21835,1.07093,0.9993,0.11511,0.36364,0.10691,0.01538,3.2067,176.203,3.57101,0.00067,0.00067,0.00067
82,4670.11,1.2423,0.99919,1.00535,0.06356,0.34091,0.03737,0.00541,3.34589,214.796,4.82714,0.000665875,0.000665875,0.000665875
83,4727.06,1.19551,1.01415,0.9964,0.12941,0.25,0.05313,0.00788,3.26601,135.509,3.65009,0.00066175,0.00066175,0.00066175
84,4784.14,1.13431,1.05101,0.9995,0.14583,0.15909,0.10399,0.01422,3.09738,121.883,2.89412,0.000657625,0.000657625,0.000657625
85,4841.01,1.18996,1.03152,0.997,0.10435,0.27273,0.05845,0.0072,3.34728,158.997,4.59256,0.0006535,0.0006535,0.0006535
86,4898.06,1.10802,0.96393,0.95921,0.10169,0.13636,0.06019,0.00746,3.34087,123.413,3.73592,0.000649375,0.000649375,0.000649375
87,4954.74,1.11516,0.98656,0.99667,0.07117,0.52273,0.10348,0.01379,3.10035,79.4861,2.77762,0.00064525,0.00064525,0.00064525
88,5011.3,1.16744,1.00773,0.94614,0.0388,0.40909,0.0301,0.00441,3.4275,182.966,4.1953,0.000641125,0.000641125,0.000641125
89,5067.62,1.10352,0.88828,0.96147,0.06154,0.45455,0.0552,0.00825,3.33652,109.719,3.84845,0.000637,0.000637,0.000637
90,5124.43,1.04952,0.9302,0.97235,0.08537,0.31818,0.06701,0.01186,3.11531,190.634,3.64096,0.000632875,0.000632875,0.000632875
91,5182,1.17066,1.00844,1.00382,0.11735,0.52273,0.09504,0.01801,2.70516,198.033,2.85056,0.00062875,0.00062875,0.00062875
92,5238.78,1.18053,1.03183,1.01102,0.09722,0.47727,0.0827,0.01265,3.05166,223.328,3.6308,0.000624625,0.000624625,0.000624625
93,5295.34,1.1095,0.93692,0.9351,0.05068,0.34091,0.03044,0.00458,3.44589,355.699,4.81367,0.0006205,0.0006205,0.0006205
94,5351.85,1.17259,0.96953,0.95874,0.17188,0.5,0.17063,0.02396,3.1775,162.045,3.09546,0.000616375,0.000616375,0.000616375
95,5408.28,1.27964,1.00919,1.02925,0.12438,0.56818,0.11349,0.01635,3.10123,223.691,3.39991,0.00061225,0.00061225,0.00061225
96,5464.77,1.17548,0.99461,0.97975,0.09292,0.47727,0.07047,0.0148,3.01117,266.353,2.93327,0.000608125,0.000608125,0.000608125
97,5521.13,1.17663,0.9479,0.98402,0.06154,0.27273,0.04392,0.00716,3.09661,202.794,3.23222,0.000604,0.000604,0.000604
98,5577.85,1.09805,0.86351,0.97815,0.10556,0.43182,0.07248,0.01274,2.99326,186.783,2.88668,0.000599875,0.000599875,0.000599875
99,5635,1.18342,0.9658,0.96752,0.08,0.36364,0.06571,0.011,3.0336,217.633,3.04778,0.00059575,0.00059575,0.00059575
100,5691.33,1.04815,0.87343,0.91298,0.13725,0.31818,0.09455,0.01388,3.06041,125.818,3.07339,0.000591625,0.000591625,0.000591625
101,5748.57,1.08782,0.93719,0.95981,0.11005,0.52273,0.11206,0.02129,3.08727,227.076,3.46645,0.0005875,0.0005875,0.0005875
