epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,1645.32,2.39038,2.79323,2.30582,0.08511,0.45455,0.0567,0.01488,2.88829,3.09905,2.74969,0.0013235,0.0013235,0.0013235
43,1684.47,2.44524,2.79684,2.28174,0.07236,0.43182,0.05767,0.01048,2.80079,3.16668,2.86925,0.001307,0.001307,0.001307
44,1723.83,2.42075,2.77242,2.24906,0.14465,0.13636,0.09697,0.01644,3.28305,3.41282,3.16282,0.0012905,0.0012905,0.0012905
45,1762.91,2.33477,2.64078,2.28481,0.11603,0.31818,0.10472,0.02402,2.95176,2.84651,3.05655,0.001274,0.001274,0.001274
46,1802.12,2.28029,2.59368,2.16418,0.0947,0.27273,0.06157,0.01186,3.16453,3.21766,3.14482,0.0012575,0.0012575,0.0012575
47,1842.09,2.3556,2.4723,2.26134,0.06537,0.11364,0.05284,0.00828,3.26872,3.11801,3.12439,0.001241,0.001241,0.001241
48,1881.95,2.37538,2.7362,2.11827,0.09067,0.54545,0.07237,0.01442,3.06145,3.05639,3.21137,0.0012245,0.0012245,0.0012245
49,1920.89,2.31437,2.75034,2.2815,0.07184,0.61364,0.06865,0.01483,3.05501,2.83476,3.06154,0.001208,0.001208,0.001208
50,1959.76,2.22902,2.62327,2.22512,0.07556,0.54545,0.07,0.0131,3.07576,3.23374,3.03308,0.0011915,0.0011915,0.0011915
51,1999.12,2.24634,2.3998,2.07128,0.07095,0.61364,0.09905,0.01959,3.02269,2.70467,2.9351,0.001175,0.001175,0.001175
52,2038.8,2.23218,2.47273,2.14121,0.11146,0.43182,0.11225,0.02379,3.05479,2.69546,2.98684,0.0011585,0.0011585,0.0011585
53,2077.74,2.27818,2.61767,2.0692,0.12926,0.47727,0.13227,0.02693,2.94763,2.91586,3.01038,0.001142,0.001142,0.001142
54,2116.77,2.29157,2.63384,2.09788,0.17666,0.47727,0.16592,0.04803,2.6,2.4702,2.73318,0.0011255,0.0011255,0.0011255
55,2155.49,2.23184,2.53336,2.08739,0.13258,0.43182,0.1345,0.03734,2.66584,2.64549,2.77885,0.001109,0.001109,0.001109
56,2194.27,2.1752,2.40935,2.10434,0.16363,0.5,0.18031,0.04553,2.80629,2.66057,2.89164,0.0010925,0.0010925,0.0010925
57,2233.11,2.21845,2.45048,2.09371,0.2244,0.61364,0.18229,0.03863,2.96628,2.46617,2.92144,0.001076,0.001076,0.001076
58,2272.11,2.15762,2.38011,2.04482,0.21566,0.52273,0.19574,0.03788,2.82599,2.78552,2.83736,0.0010595,0.0010595,0.0010595
59,2311.13,2.15207,2.31026,2.05901,0.20804,0.59091,0.19594,0.04276,2.92452,2.42107,2.82123,0.001043,0.001043,0.001043
60,2350.1,2.27655,2.40855,2.15321,0.30713,0.54402,0.23299,0.05129,2.68547,2.64259,3.05528,0.0010265,0.0010265,0.0010265
61,2389.4,2.15783,2.37787,2.03802,0.28254,0.56818,0.23513,0.04891,2.67918,2.56475,3.01341,0.00101,0.00101,0.00101
62,2428.63,2.06518,2.24684,1.99731,0.25401,0.47727,0.21507,0.057,2.66958,2.39678,2.8396,0.0009935,0.0009935,0.0009935
63,2467.65,2.15564,2.50559,1.98669,0.21895,0.43182,0.19662,0.05047,2.75818,3.06479,2.87336,0.000977,0.000977,0.000977
64,2506.44,2.07869,2.18895,2.01357,0.30006,0.45455,0.24149,0.05912,2.68014,2.99979,2.91954,0.0009605,0.0009605,0.0009605
65,2545.69,2.14169,2.37711,2.0768,0.24011,0.63636,0.23355,0.07213,2.50582,2.4706,2.78571,0.000944,0.000944,0.000944
66,2584.58,2.08667,2.24263,1.92659,0.23192,0.59091,0.18537,0.04622,2.52658,2.85498,2.77799,0.0009275,0.0009275,0.0009275
67,2623.64,2.06995,2.21716,2.03804,0.28338,0.40909,0.18198,0.04131,2.71511,2.74405,2.95999,0.000911,0.000911,0.000911
68,2662.34,2.08641,2.27059,1.9634,0.22407,0.38636,0.17034,0.03891,2.815,2.73102,2.92226,0.0008945,0.0008945,0.0008945
69,2700.42,1.9915,2.25176,2.00405,0.15837,0.38636,0.12215,0.03032,2.8042,3.12448,2.89591,0.000878,0.000878,0.000878
70,2738.9,2.01698,2.21782,1.89526,0.1955,0.52273,0.14944,0.03246,2.75801,3.41692,2.9786,0.0008615,0.0008615,0.0008615
71,2777.25,2.12568,2.16635,1.9971,0.30342,0.59091,0.25937,0.06221,2.5318,2.8145,2.88128,0.000845,0.000845,0.000845
72,2815.69,1.99865,2.18969,1.91674,0.33232,0.47727,0.25109,0.04868,2.6539,2.70029,2.81013,0.0008285,0.0008285,0.0008285
73,2854.23,2.10225,2.31439,1.99025,0.2628,0.40909,0.20512,0.04033,2.71871,3.22008,2.72944,0.000812,0.000812,0.000812
74,2892.69,2.04258,2.25896,1.94349,0.30992,0.45455,0.23746,0.04824,2.90419,3.02035,2.97077,0.0007955,0.0007955,0.0007955
75,2935.38,2.14067,2.23799,1.95456,0.36346,0.43182,0.2838,0.08359,2.62198,2.67061,2.91321,0.000779,0.000779,0.000779
76,2977.05,2.00546,2.13378,1.89289,0.35546,0.38636,0.30402,0.09231,2.83785,2.37755,3.12703,0.0007625,0.0007625,0.0007625
77,3018.52,2.08343,2.06836,1.91031,0.34447,0.45455,0.29855,0.06144,2.55627,3.13342,2.69359,0.000746,0.000746,0.000746
78,3059.44,2.08029,2.30072,1.89862,0.22004,0.47727,0.19283,0.0457,2.70372,2.65472,2.70697,0.0007295,0.0007295,0.0007295
79,3100.9,2.02069,2.311,1.86913,0.24048,0.38636,0.21669,0.0557,2.6358,2.49755,2.58364,0.000713,0.000713,0.000713
80,3142.27,1.96472,2.03281,1.89021,0.25146,0.5192,0.2433,0.06674,2.37391,2.49256,2.43938,0.0006965,0.0006965,0.0006965
81,3181.78,1.9473,2.18522,1.89574,0.34782,0.52122,0.34891,0.07809,2.38142,2.70978,2.36994,0.00068,0.00068,0.00068
82,3222.43,1.95203,2.06172,1.7616,0.37706,0.52273,0.29371,0.06286,2.59003,2.91775,2.50131,0.0006635,0.0006635,0.0006635
83,3263.37,1.95723,2.08768,1.82923,0.40611,0.52273,0.32147,0.07985,2.67265,2.41277,2.65099,0.000647,0.000647,0.000647
84,3304.02,1.85694,1.95119,1.85552,0.42364,0.43182,0.32254,0.07872,2.53502,2.56765,2.5781,0.0006305,0.0006305,0.0006305
85,3345.57,2.0124,2.08999,1.9073,0.33157,0.54118,0.29218,0.06918,2.56425,2.60072,2.65424,0.000614,0.000614,0.000614
86,3385.03,1.94201,2.03407,1.81907,0.43234,0.52273,0.34058,0.07196,2.70685,2.53172,2.8085,0.0005975,0.0005975,0.0005975
87,3428.21,1.89687,1.96164,1.82664,0.43161,0.52273,0.39061,0.08989,2.58772,2.5193,2.6862,0.000581,0.000581,0.000581
88,3468.85,1.91454,2.01961,1.78528,0.36612,0.43182,0.2835,0.06038,2.76996,2.5224,2.80609,0.0005645,0.0005645,0.0005645
89,3509.04,1.88607,1.94597,1.89285,0.33425,0.47927,0.30363,0.06339,2.85709,2.8018,2.80858,0.000548,0.000548,0.000548
90,3547.92,1.86685,2.00968,1.91077,0.38569,0.5,0.38063,0.07146,2.72936,2.73688,2.82058,0.0005315,0.0005315,0.0005315
91,3586.66,1.936,2.09608,1.86628,0.33989,0.47727,0.26211,0.06173,2.70752,2.79047,2.77829,0.000515,0.000515,0.000515
92,3625.52,1.88214,2.10979,1.78584,0.3189,0.5,0.24573,0.06197,2.63804,2.47439,2.74159,0.0004985,0.0004985,0.0004985
93,3665.19,1.86448,1.87019,1.81771,0.32416,0.40909,0.26839,0.05626,2.9047,2.79172,2.96188,0.000482,0.000482,0.000482
94,3704.21,1.84675,1.98654,1.78981,0.30213,0.47727,0.28619,0.0628,2.65652,2.75167,2.7055,0.0004655,0.0004655,0.0004655
95,3743.46,1.81577,1.8858,1.80724,0.28058,0.43182,0.19871,0.04237,2.85727,2.71301,2.88171,0.000449,0.000449,0.000449
96,3782.35,1.91531,1.97876,1.76384,0.27144,0.43182,0.21082,0.04966,2.56673,3.31472,2.69463,0.0004325,0.0004325,0.0004325
97,3821.44,1.77819,1.96481,1.75567,0.28195,0.38636,0.19271,0.04783,2.5633,2.96312,2.69993,0.000416,0.000416,0.000416
98,3860.54,1.79115,1.90978,1.81865,0.31148,0.4422,0.21315,0.04731,2.5592,2.71795,2.69888,0.0003995,0.0003995,0.0003995
99,3899.66,1.85227,2.00186,1.73206,0.29586,0.40909,0.20119,0.04333,2.66648,2.59169,2.76815,0.000383,0.000383,0.000383
100,3938.44,1.75682,1.85779,1.77342,0.32377,0.45705,0.2372,0.0564,2.56941,2.66665,2.72033,0.0003665,0.0003665,0.0003665
101,3976.91,1.86012,1.90035,1.80391,0.26422,0.47727,0.22361,0.05583,2.52305,2.64809,2.61793,0.00035,0.00035,0.00035
102,4015.57,1.71295,1.81962,1.72589,0.24372,0.34091,0.19039,0.04718,2.64988,2.60301,2.70428,0.0003335,0.0003335,0.0003335
103,4054.83,1.85134,2.02101,1.73299,0.35909,0.49667,0.30446,0.07041,2.42835,2.79125,2.541,0.000317,0.000317,0.000317
104,4093.94,1.77366,1.87869,1.77334,0.39917,0.52273,0.33005,0.07699,2.38648,3.02537,2.53951,0.0003005,0.0003005,0.0003005
105,4133.21,1.83522,1.83638,1.70467,0.37561,0.41017,0.29836,0.07999,2.37184,2.46388,2.57023,0.000284,0.000284,0.000284
106,4172.41,1.79005,1.81624,1.70874,0.3932,0.52273,0.35248,0.08019,2.48819,2.30994,2.64111,0.0002675,0.0002675,0.0002675
107,4211.66,1.77968,1.80778,1.74729,0.33942,0.38636,0.29902,0.07341,2.46895,2.49759,2.61458,0.000251,0.000251,0.000251
108,4250.88,1.79917,1.85251,1.72716,0.32365,0.47727,0.23544,0.0646,2.47121,2.71549,2.5759,0.0002345,0.0002345,0.0002345
109,4290.09,1.74624,1.7575,1.69677,0.28417,0.43182,0.2031,0.05178,2.57801,2.88434,2.67699,0.000218,0.000218,0.000218
110,4328.93,1.82951,1.90318,1.69044,0.3275,0.43182,0.24693,0.06758,2.45315,2.65857,2.54568,0.0002015,0.0002015,0.0002015
111,4367.99,1.78714,1.84639,1.74752,0.30671,0.40909,0.25833,0.06801,2.48226,2.58659,2.57671,0.000185,0.000185,0.000185
112,4407.32,1.71302,1.73826,1.63442,0.39609,0.43182,0.27952,0.06525,2.50005,2.62351,2.58742,0.0001685,0.0001685,0.0001685
113,4446.44,1.73626,1.83246,1.68032,0.3804,0.47727,0.35761,0.08145,2.39971,2.59658,2.51056,0.000152,0.000152,0.000152
114,4485.5,1.79389,1.98871,1.68571,0.41566,0.5,0.37645,0.08671,2.36417,2.45466,2.55361,0.0001355,0.0001355,0.0001355
115,4524.92,1.67033,1.78504,1.66199,0.41735,0.43965,0.3709,0.08594,2.37158,2.40494,2.53091,0.000119,0.000119,0.000119
116,4564.53,1.7284,1.84101,1.72489,0.48014,0.45455,0.41493,0.09491,2.37323,2.37505,2.544,0.0001025,0.0001025,0.0001025
117,4603.71,1.70189,1.90735,1.67923,0.52842,0.43182,0.42602,0.09125,2.4144,2.4261,2.54174,8.6e-05,8.6e-05,8.6e-05
118,4642.76,1.62854,1.76509,1.64711,0.45249,0.43182,0.3969,0.09797,2.42748,2.24826,2.55747,6.95e-05,6.95e-05,6.95e-05
119,4681.64,1.74707,1.86572,1.62644,0.53047,0.43182,0.40702,0.10104,2.4141,2.23763,2.56084,5.3e-05,5.3e-05,5.3e-05
120,4720.85,1.64763,1.6573,1.67657,0.52626,0.43182,0.39906,0.09872,2.41438,2.29422,2.56157,3.65e-05,3.65e-05,3.65e-05
