epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
27,4489.3,2.76846,3.20303,2.56613,0,0,0,0,nan,nan,nan,0.0017855,0.0017855,0.0017855
28,4537.85,2.75238,3.32314,2.59836,0,0,0,0,nan,nan,nan,0.00177725,0.00177725,0.00177725
29,4586.01,2.81402,3.24334,2.50291,0,0,0,0,nan,nan,nan,0.001769,0.001769,0.001769
30,4634.34,2.49755,3.17047,2.4037,0,0,0,0,nan,nan,nan,0.00176075,0.00176075,0.00176075
31,4682.93,2.59588,2.99439,2.39572,0,0,0,0,nan,nan,nan,0.0017525,0.0017525,0.0017525
32,4732.19,2.62142,3.04496,2.37834,0,0,0,0,nan,nan,nan,0.00174425,0.00174425,0.00174425
33,4780.72,2.61352,2.92126,2.54631,0,0,0,0,nan,nan,nan,0.001736,0.001736,0.001736
34,4829.71,2.62439,2.89598,2.39107,0,0,0,0,nan,nan,nan,0.00172775,0.00172775,0.00172775
35,4877.98,2.61106,2.85955,2.34021,0,0,0,0,nan,nan,nan,0.0017195,0.0017195,0.0017195
36,4926.13,2.4703,2.71046,2.27758,0,0,0,0,nan,nan,nan,0.00171125,0.00171125,0.00171125
37,4974.19,2.54721,2.72709,2.31275,0,0,0,0,nan,nan,nan,0.001703,0.001703,0.001703
38,5023.05,2.42507,2.63289,2.26628,0,0,0,0,nan,nan,nan,0.00169475,0.00169475,0.00169475
39,5071.72,2.4083,2.59929,2.34544,0,0,0,0,nan,nan,nan,0.0016865,0.0016865,0.0016865
40,10967.3,2.58081,2.78673,2.32999,0,0,0,0,nan,nan,nan,0.00167825,0.00167825,0.00167825
41,11016.3,2.45885,2.8209,2.2521,0,0,0,0,nan,nan,nan,0.00167,0.00167,0.00167
42,11065.6,2.43111,2.68096,2.28762,0,0,0,0,nan,nan,nan,0.00166175,0.00166175,0.00166175
43,11118,2.44005,2.65606,2.24771,0,0,0,0,nan,nan,nan,0.0016535,0.0016535,0.0016535
44,11171.9,2.46978,2.68556,2.26569,0,0,0,0,nan,nan,nan,0.00164525,0.00164525,0.00164525
45,11224.2,2.42978,2.60422,2.26668,0,0,0,0,nan,nan,nan,0.001637,0.001637,0.001637
46,11277.5,2.39967,2.51422,2.15166,0,0,0,0,nan,nan,nan,0.00162875,0.00162875,0.00162875
47,11330.1,2.42493,2.48568,2.25334,0,0,0,0,nan,nan,nan,0.0016205,0.0016205,0.0016205
48,11382.4,2.49818,2.73429,2.16121,0,0,0,0,nan,nan,nan,0.00161225,0.00161225,0.00161225
49,11434,2.49687,2.72134,2.30252,0,0,0,0,nan,nan,nan,0.001604,0.001604,0.001604
50,11485.9,2.39994,2.67514,2.27818,0,0,0,0,nan,nan,nan,0.00159575,0.00159575,0.00159575
51,11537.9,2.34526,2.40017,2.13756,0,0,0,0,nan,nan,nan,0.0015875,0.0015875,0.0015875
52,11590.5,2.34455,2.55802,2.15737,0,0,0,0,nan,nan,nan,0.00157925,0.00157925,0.00157925
53,11643.1,2.2639,2.60941,2.09388,0,0,0,0,nan,nan,nan,0.001571,0.001571,0.001571
54,11695.2,2.40935,2.60016,2.14578,0,0,0,0,nan,nan,nan,0.00156275,0.00156275,0.00156275
55,11747.4,2.38663,2.53385,2.15654,0,0,0,0,nan,nan,nan,0.0015545,0.0015545,0.0015545
56,11799.5,2.40256,2.48823,2.15816,0,0,0,0,nan,nan,nan,0.00154625,0.00154625,0.00154625
57,11851.6,2.40365,2.61391,2.17567,0,0,0,0,nan,nan,nan,0.001538,0.001538,0.001538
58,13824.1,2.30072,2.43852,2.09695,0,0,0,0,nan,nan,nan,0.00152975,0.00152975,0.00152975
59,13879.3,2.22008,2.49811,2.07436,0,0,0,0,nan,nan,nan,0.0015215,0.0015215,0.0015215
60,13934.3,2.29394,2.55311,2.09117,0,0,0,0,nan,nan,nan,0.00151325,0.00151325,0.00151325
61,13985.6,2.25438,2.43152,2.05882,0,0,0,0,nan,nan,nan,0.001505,0.001505,0.001505
62,14037.3,2.26686,2.3872,2.05298,0,0,0,0,nan,nan,nan,0.00149675,0.00149675,0.00149675
