epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,1528.04,2.25652,2.30479,2.38999,0.38772,0.30085,0.24208,0.1076,2.20688,2.57751,2.27139,0.00414222,0.00414222,0.00414222
43,1564.14,2.12876,2.20404,2.36857,0.45351,0.34359,0.29794,0.14962,2.03915,2.21995,2.10575,0.00410262,0.00410262,0.00410262
44,1600.36,2.11765,2.27514,2.38352,0.48038,0.33503,0.2762,0.12819,2.17926,2.04199,2.15677,0.00406234,0.00406234,0.00406234
45,1636.25,2.21227,2.20775,2.26674,0.53854,0.34359,0.35312,0.16857,2.09324,2.05008,2.12207,0.00402138,0.00402138,0.00402138
46,1672.4,2.10019,2.21658,2.32135,0.62275,0.34359,0.33848,0.17477,2.00353,1.95079,2.09443,0.00397977,0.00397977,0.00397977
47,1708.67,2.1305,2.0927,2.2525,0.57277,0.3071,0.3298,0.15987,2.1212,2.00685,2.1104,0.00393752,0.00393752,0.00393752
48,1744.57,2.09613,2.11193,2.20909,0.54193,0.35043,0.34783,0.18416,1.98173,1.82307,2.00283,0.00389464,0.00389464,0.00389464
49,1780.76,2.10052,2.02986,2.21756,0.53453,0.35556,0.35965,0.19258,1.97395,1.81177,2.00745,0.00385117,0.00385117,0.00385117
50,1816.44,2.116,2.15817,2.29786,0.64882,0.37094,0.35573,0.18318,1.98565,1.85691,2.01013,0.00380712,0.00380712,0.00380712
51,1852.49,2.03191,2.04794,2.19883,0.63898,0.3641,0.37404,0.19026,1.96356,1.82409,2.02774,0.0037625,0.0037625,0.0037625
52,1888.64,2.03813,2.05459,2.21167,0.49081,0.31795,0.30344,0.14149,2.13477,2.04118,2.12455,0.00371734,0.00371734,0.00371734
53,1924.69,2.04888,2.08544,2.23037,0.61144,0.40171,0.37876,0.20103,1.9027,1.80315,1.97267,0.00367166,0.00367166,0.00367166
54,1960.83,1.98975,2.05161,2.15604,0.60496,0.41538,0.38136,0.19843,1.91001,1.91779,1.93573,0.00362547,0.00362547,0.00362547
55,1996.64,1.97608,1.97206,2.15356,0.62518,0.40772,0.3801,0.19332,1.9544,1.95125,1.97951,0.0035788,0.0035788,0.0035788
56,2033,1.9639,1.94944,2.1363,0.666,0.39829,0.40975,0.21416,1.96677,1.73096,1.95307,0.00353167,0.00353167,0.00353167
57,2069.5,1.98162,1.91449,2.15498,0.64554,0.39316,0.42847,0.23634,1.89275,1.70948,1.92858,0.0034841,0.0034841,0.0034841
58,2105.3,2.06824,2.02384,2.13723,0.55637,0.40518,0.3964,0.22624,1.86419,2.12275,1.9018,0.00343611,0.00343611,0.00343611
59,2141.68,1.9483,1.8193,2.08546,0.60513,0.40171,0.39994,0.21414,1.84403,1.785,1.86059,0.00338772,0.00338772,0.00338772
60,2177.55,2.01684,2.01116,2.1246,0.66531,0.39316,0.42261,0.23383,1.87871,1.67852,1.8931,0.00333894,0.00333894,0.00333894
61,2213.84,1.86599,1.84001,2.08368,0.65023,0.40684,0.40055,0.20197,1.92775,1.75971,1.95074,0.00328982,0.00328982,0.00328982
62,2250.29,1.91451,1.90899,2.0999,0.67505,0.39487,0.42449,0.25111,1.76816,1.67067,1.85244,0.00324035,0.00324035,0.00324035
63,2286.45,1.89775,1.78523,2.05249,0.73864,0.41368,0.43933,0.25716,1.74079,1.68046,1.82352,0.00319058,0.00319058,0.00319058
64,2322.72,1.92613,1.86109,2.0897,0.68644,0.41197,0.43717,0.24695,1.7901,1.62718,1.82867,0.00314051,0.00314051,0.00314051
65,2358.82,1.93152,1.90556,2.11317,0.73572,0.42222,0.45919,0.26185,1.76411,1.56815,1.80556,0.00309017,0.00309017,0.00309017
66,2394.81,1.85267,1.80901,2.01829,0.74673,0.39658,0.43734,0.24286,1.78256,1.62947,1.81553,0.00303958,0.00303958,0.00303958
67,2430.92,1.8151,1.76413,2.0523,0.74907,0.40513,0.44238,0.2611,1.75079,1.58293,1.78268,0.00298877,0.00298877,0.00298877
68,2466.56,1.83318,1.80101,2.00844,0.64374,0.39845,0.41634,0.24703,1.7495,1.74035,1.7706,0.00293775,0.00293775,0.00293775
69,2503.43,1.8877,1.88571,2.04628,0.71572,0.41368,0.45451,0.26831,1.74162,1.57394,1.75784,0.00288656,0.00288656,0.00288656
70,2541.74,1.82218,1.78616,1.99608,0.70803,0.42393,0.4524,0.2609,1.7057,1.60785,1.78547,0.0028352,0.0028352,0.0028352
71,2580.02,1.79393,1.7198,1.95828,0.70699,0.41368,0.4468,0.26677,1.71796,1.60852,1.75547,0.00278371,0.00278371,0.00278371
