epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,1375.87,1.33629,1.6624,1.71355,0.64398,0.47431,0.51441,0.26851,1.64668,1.87905,1.81147,0.00828443,0.00828443,0.00828443
43,1408.64,1.37578,1.68048,1.74457,0.40747,0.34256,0.28834,0.1205,2.17096,2.50654,2.27251,0.00820525,0.00820525,0.00820525
44,1440.54,1.2981,1.57724,1.6693,0.65609,0.40184,0.48126,0.2584,1.79316,2.03763,1.91903,0.00812468,0.00812468,0.00812468
45,1472.62,1.35121,1.6047,1.69491,0.66579,0.4462,0.50324,0.31031,1.56266,1.81904,1.70056,0.00804277,0.00804277,0.00804277
46,1505.05,1.36444,1.69364,1.69615,0.74208,0.45868,0.51702,0.3218,1.56725,1.74003,1.66366,0.00795954,0.00795954,0.00795954
47,1537.41,1.3331,1.61365,1.69701,0.66965,0.47004,0.52381,0.32105,1.59904,1.79355,1.73326,0.00787503,0.00787503,0.00787503
48,1569.3,1.31235,1.56315,1.67062,0.54612,0.45718,0.42974,0.23669,1.64099,2.0427,1.73489,0.00778929,0.00778929,0.00778929
49,1601.05,1.31922,1.61877,1.69497,0.65591,0.49934,0.53547,0.3121,1.68436,1.8607,1.82486,0.00770234,0.00770234,0.00770234
50,1634.05,1.29683,1.64724,1.62503,0.69576,0.50329,0.54979,0.3467,1.48872,1.65135,1.65295,0.00761423,0.00761423,0.00761423
51,1666.16,1.31214,1.61725,1.68781,0.61555,0.51252,0.54508,0.34712,1.47842,1.65427,1.64189,0.007525,0.007525,0.007525
52,1699.1,1.28552,1.53357,1.65655,0.54198,0.41626,0.3954,0.20641,1.84448,2.19646,1.9125,0.00743468,0.00743468,0.00743468
53,1730.76,1.27881,1.61097,1.64772,0.73688,0.46377,0.53183,0.32981,1.49638,1.63252,1.67038,0.00734332,0.00734332,0.00734332
54,1763.73,1.26891,1.59948,1.62277,0.70993,0.50988,0.57581,0.35287,1.5094,1.59924,1.67704,0.00725094,0.00725094,0.00725094
55,1795.69,1.25555,1.50987,1.62264,0.60654,0.48339,0.50398,0.30582,1.65236,1.90895,1.75274,0.00715761,0.00715761,0.00715761
56,1827.88,1.278,1.51848,1.6677,0.66207,0.50078,0.54892,0.33821,1.57521,1.78539,1.66882,0.00706335,0.00706335,0.00706335
57,1862.76,1.28006,1.54354,1.63423,0.57178,0.44508,0.42067,0.22676,1.77524,1.99588,1.85512,0.0069682,0.0069682,0.0069682
58,1895.32,1.23259,1.4746,1.62004,0.67937,0.46245,0.52293,0.30844,1.59615,1.84156,1.71924,0.00687222,0.00687222,0.00687222
59,1927.94,1.20336,1.42567,1.57536,0.52301,0.38867,0.40439,0.19336,1.92106,2.46865,2.14256,0.00677543,0.00677543,0.00677543
60,1960.34,1.21508,1.43792,1.58303,0.68729,0.51779,0.57445,0.3528,1.53687,1.64157,1.68364,0.00667789,0.00667789,0.00667789
61,1993,1.17442,1.439,1.58873,0.65858,0.5415,0.58331,0.37429,1.44309,1.56602,1.6072,0.00657963,0.00657963,0.00657963
62,2025.68,1.21573,1.532,1.62792,0.55323,0.28458,0.29332,0.11872,2.22443,2.76872,2.34815,0.00648071,0.00648071,0.00648071
63,2058.63,1.19684,1.42938,1.59881,0.74171,0.48748,0.5726,0.36533,1.45217,1.66105,1.61601,0.00638115,0.00638115,0.00638115
64,2090.76,1.19506,1.47132,1.57355,0.75388,0.52465,0.60356,0.37863,1.3934,1.54348,1.58561,0.00628101,0.00628101,0.00628101
65,2123.09,1.17972,1.45459,1.56558,0.69384,0.50198,0.56506,0.34445,1.52839,1.75387,1.61523,0.00618034,0.00618034,0.00618034
66,2155.6,1.23459,1.50886,1.62236,0.60659,0.51647,0.533,0.27893,1.73512,1.92174,1.84111,0.00607916,0.00607916,0.00607916
67,2188.36,1.15798,1.43221,1.53877,0.72322,0.54395,0.59914,0.39633,1.42684,1.52103,1.54312,0.00597754,0.00597754,0.00597754
68,2220.85,1.20221,1.50237,1.57041,0.74831,0.59025,0.64268,0.41134,1.3306,1.47872,1.49713,0.00587551,0.00587551,0.00587551
69,2253.83,1.14285,1.43452,1.53352,0.54955,0.30058,0.33244,0.1526,1.9321,2.91395,2.10773,0.00577311,0.00577311,0.00577311
70,2286.48,1.11022,1.3176,1.54775,0.65867,0.54918,0.59781,0.37925,1.40513,1.56144,1.59203,0.0056704,0.0056704,0.0056704
71,2318.99,1.19213,1.39276,1.59094,0.71134,0.58117,0.61915,0.38195,1.38578,1.50702,1.50693,0.00556742,0.00556742,0.00556742
72,2351.47,1.13931,1.36302,1.53915,0.62407,0.4058,0.43182,0.23101,1.88488,2.08674,2.01521,0.00546421,0.00546421,0.00546421
73,2384.12,1.15117,1.40591,1.54293,0.7197,0.55995,0.61015,0.37998,1.39344,1.5152,1.55534,0.00536081,0.00536081,0.00536081
74,2416.91,1.134,1.35311,1.56168,0.72916,0.59684,0.64389,0.42213,1.32462,1.41267,1.49788,0.00525728,0.00525728,0.00525728
75,2449.07,1.13254,1.40083,1.54913,0.75849,0.51723,0.60135,0.37353,1.49355,1.54039,1.60934,0.00515366,0.00515366,0.00515366
76,2481.48,1.13845,1.42879,1.50965,0.73604,0.56522,0.62263,0.4012,1.36579,1.54545,1.50359,0.00505,0.00505,0.00505
77,2513.9,1.12656,1.40036,1.51937,0.75125,0.54514,0.6254,0.40407,1.40703,1.45133,1.52793,0.00494634,0.00494634,0.00494634
78,2546.11,1.17944,1.46177,1.51222,0.71318,0.59951,0.64426,0.42506,1.31833,1.42789,1.48736,0.00484272,0.00484272,0.00484272
79,2578.3,1.13775,1.36668,1.52287,0.75742,0.57708,0.64292,0.42059,1.33013,1.41019,1.48322,0.00473919,0.00473919,0.00473919
80,2611.07,1.13032,1.36134,1.51642,0.70725,0.54414,0.61012,0.36097,1.53474,1.64923,1.70022,0.00463579,0.00463579,0.00463579
81,2643.87,1.12176,1.35576,1.52469,0.69699,0.55158,0.60578,0.36309,1.49929,1.71823,1.63337,0.00453258,0.00453258,0.00453258
82,2676.05,1.14447,1.32406,1.53351,0.6466,0.52311,0.54912,0.33251,1.51365,1.76887,1.62443,0.0044296,0.0044296,0.0044296
83,2708.49,1.10874,1.33965,1.49194,0.79258,0.56522,0.64667,0.43062,1.31564,1.41496,1.46247,0.00432689,0.00432689,0.00432689
84,2741.04,1.14516,1.40704,1.51181,0.6052,0.51501,0.52485,0.31145,1.5494,1.71979,1.67321,0.00422449,0.00422449,0.00422449
85,2773.49,1.15662,1.40004,1.53701,0.69633,0.62536,0.66608,0.43946,1.28328,1.38888,1.45109,0.00412246,0.00412246,0.00412246
86,2805.86,1.07896,1.32443,1.49917,0.72984,0.5588,0.63872,0.41859,1.39534,1.51903,1.52219,0.00402084,0.00402084,0.00402084
87,2838.23,1.12262,1.36076,1.52463,0.71832,0.63165,0.67233,0.45331,1.24138,1.28893,1.40511,0.00391966,0.00391966,0.00391966
88,2870.22,1.07587,1.28444,1.46493,0.76565,0.58103,0.66851,0.44754,1.28812,1.37458,1.46445,0.00381899,0.00381899,0.00381899
89,2902.15,1.05252,1.28575,1.46282,0.74519,0.59552,0.6736,0.45431,1.25463,1.3215,1.41232,0.00371885,0.00371885,0.00371885
90,2934.23,1.06627,1.27729,1.47409,0.77218,0.62714,0.67884,0.45853,1.26986,1.32397,1.42049,0.00361929,0.00361929,0.00361929
